policy,seed,time_seconds,time_hours,minimum,mean,maximum
"UBR-CA",20260703,544200.000000,151.166667,61.229441,65.552140,70.453582
"UBR-CA",20260703,544500.000000,151.250000,58.122608,66.877025,74.453582
"UBR-CA",20260703,544800.000000,151.333333,59.712829,67.383525,75.282527
"UBR-CA",20260703,545100.000000,151.416667,62.590867,67.440369,72.723141
"UBR-CA",20260703,545400.000000,151.500000,63.417145,68.473538,73.784497
"UBR-CA",20260703,545700.000000,151.583333,65.504047,69.245623,76.066445
"UBR-CA",20260703,546000.000000,151.666667,66.032141,69.491685,77.479325
"UBR-CA",20260703,546300.000000,151.750000,62.975212,68.511382,78.445851
"UBR-CA",20260703,546600.000000,151.833333,59.384747,65.681111,73.217573
"UBR-CA",20260703,546900.000000,151.916667,54.974679,63.584974,72.082626
"UBR-CA",20260703,547200.000000,152.000000,52.153416,61.311470,70.046378
"UBR-CA",20260703,547500.000000,152.083333,52.036613,59.759687,67.843241
"UBR-CA",20260703,547800.000000,152.166667,50.423340,57.087366,64.277472
"UBR-CA",20260703,548100.000000,152.250000,50.732718,56.170848,64.424524
"UBR-CA",20260703,548400.000000,152.333333,49.724528,55.325681,63.949684
"UBR-CA",20260703,548700.000000,152.416667,42.492810,52.654104,62.293923
"UBR-CA",20260703,549000.000000,152.500000,34.891841,49.703709,59.885212
"UBR-CA",20260703,549300.000000,152.583333,32.494070,47.779354,61.685392
"UBR-CA",20260703,549600.000000,152.666667,34.630555,46.082065,59.063468
"UBR-CA",20260703,549900.000000,152.750000,34.817427,42.733331,55.019421
"UBR-CA",20260703,550200.000000,152.833333,33.194753,41.159960,51.598099
"UBR-CA",20260703,550500.000000,152.916667,35.934035,39.852740,45.983746
"UBR-CA",20260703,550800.000000,153.000000,35.654184,36.612669,37.558547
"UBR-CA",20260703,551100.000000,153.083333,31.866922,33.420127,34.909699
"UBR-CA",20260703,551400.000000,153.166667,30.595866,32.590125,34.003808
"UBR-CA",20260703,551700.000000,153.250000,22.731663,29.039436,33.789531
"UBR-CA",20260703,552000.000000,153.333333,13.987408,23.840234,29.530399
"UBR-CA",20260703,552300.000000,153.416667,13.316198,19.841662,26.136857
"UBR-CA",20260703,552600.000000,153.500000,12.609475,15.889892,20.637376
"UBR-CA",20260703,552900.000000,153.583333,13.569582,25.407389,52.000000
"UBR-CA",20260703,553200.000000,153.666667,12.745444,26.654174,55.241630
"UBR-CA",20260703,553500.000000,153.750000,9.184590,27.595933,54.903218
"UBR-CA",20260703,553800.000000,153.833333,13.184590,27.862756,48.899853
"UBR-CA",20260703,554100.000000,153.916667,17.184590,27.406674,39.308791
"UBR-CA",20260703,554400.000000,154.000000,21.184590,28.069143,33.759463
"UBR-CA",20260703,554700.000000,154.083333,24.239266,28.293315,33.146703
"UBR-CA",20260703,555000.000000,154.166667,26.662408,28.858382,30.916868
"UBR-CA",20260703,555300.000000,154.250000,28.734139,31.178615,34.916868
"UBR-CA",20260703,555600.000000,154.333333,29.103208,33.497009,37.625735
"UBR-CA",20260703,555900.000000,154.416667,28.756623,33.495253,38.045224
"UBR-CA",20260703,556200.000000,154.500000,30.638669,34.282375,38.743845
"UBR-CA",20260703,556500.000000,154.583333,33.905767,36.223150,37.210171
"UBR-CA",20260703,556800.000000,154.666667,31.453973,36.947430,41.210171
"UBR-CA",20260703,557100.000000,154.750000,32.916507,38.507336,41.559737
"UBR-CA",20260703,557400.000000,154.833333,36.486722,40.131674,45.559737
"UBR-CA",20260703,557700.000000,154.916667,37.599339,40.354547,44.556125
"UBR-CA",20260703,558000.000000,155.000000,35.513573,40.623941,45.114532
"UBR-CA",20260703,558300.000000,155.083333,39.513573,42.208311,44.515750
"UBR-CA",20260703,558600.000000,155.166667,42.368223,43.218896,44.778940
"UBR-CA",20260703,558900.000000,155.250000,40.129424,43.988997,46.003919
"UBR-CA",20260703,559200.000000,155.333333,43.328205,46.713604,49.970087
"UBR-CA",20260703,559500.000000,155.416667,45.509850,48.653137,53.135618
"UBR-CA",20260703,559800.000000,155.500000,44.149312,48.640910,53.914232
"UBR-CA",20260703,560100.000000,155.583333,43.494171,50.162626,56.083580
"UBR-CA",20260703,560400.000000,155.666667,39.508668,49.992968,55.922072
"UBR-CA",20260703,560700.000000,155.750000,42.687291,50.671987,57.323517
"UBR-CA",20260703,561000.000000,155.833333,44.634137,51.496591,57.490803
"UBR-CA",20260703,561300.000000,155.916667,45.311064,51.653751,56.452553
"UBR-CA",20260703,561600.000000,156.000000,47.158314,51.642759,56.211996
"UBR-CA",20260703,561900.000000,156.083333,49.847408,52.707147,55.517738
"UBR-CA",20260703,562200.000000,156.166667,49.726659,53.810767,57.092176
"UBR-CA",20260703,562500.000000,156.250000,47.361870,52.902235,61.011047
"UBR-CA",20260703,562800.000000,156.333333,46.329981,53.308112,61.566854
"UBR-CA",20260703,563100.000000,156.416667,48.249733,55.739811,62.122126
"UBR-CA",20260703,563400.000000,156.500000,52.249733,57.384482,60.134011
"UBR-CA",20260703,563700.000000,156.583333,55.876081,58.573193,61.337602
"UBR-CA",20260703,564000.000000,156.666667,55.069006,57.999723,63.709892
"UBR-CA",20260703,564300.000000,156.750000,55.349298,58.799200,64.158657
"UBR-CA",20260703,564600.000000,156.833333,56.267173,60.004794,63.704121
"UBR-CA",20260703,564900.000000,156.916667,57.604054,61.019013,67.283439
"UBR-CA",20260703,565200.000000,157.000000,59.710801,62.278592,68.850089
"UBR-CA",20260703,565500.000000,157.083333,58.563861,63.494713,68.894888
"UBR-CA",20260703,565800.000000,157.166667,62.529883,65.412767,70.960127
"UBR-CA",20260703,566100.000000,157.250000,62.335742,66.676509,73.482443
"UBR-CA",20260703,566400.000000,157.333333,60.421276,66.707269,74.776865
"UBR-CA",20260703,566700.000000,157.416667,59.836732,66.518654,73.831741
"UBR-CA",20260703,567000.000000,157.500000,61.208550,67.368446,72.500183
"UBR-CA",20260703,567300.000000,157.583333,64.197388,70.853892,76.500183
"UBR-CA",20260703,567600.000000,157.666667,67.031814,73.199588,79.641512
"UBR-CA",20260703,567900.000000,157.750000,66.986114,74.759672,83.513985
"UBR-CA",20260703,568200.000000,157.833333,66.918349,75.616778,85.234043
"UBR-CA",20260703,568500.000000,157.916667,68.598144,77.125649,86.887277
"UBR-CA",20260703,568800.000000,158.000000,70.645352,78.786742,87.956176
"UBR-CA",20260703,569100.000000,158.083333,74.645352,81.590745,91.487526
"UBR-CA",20260703,569400.000000,158.166667,77.438052,84.554568,92.813156
"UBR-CA",20260703,569700.000000,158.250000,79.356400,85.745208,91.046246
"UBR-CA",20260703,570000.000000,158.333333,80.780307,86.759404,91.920713
"UBR-CA",20260703,570300.000000,158.416667,81.267484,86.056642,92.001270
"UBR-CA",20260703,570600.000000,158.500000,80.853110,86.464103,91.182724
"UBR-CA",20260703,570900.000000,158.583333,80.588823,87.396938,92.257173
"UBR-CA",20260703,571200.000000,158.666667,80.555061,88.359763,93.278282
"UBR-CA",20260703,571500.000000,158.750000,84.206044,89.329182,93.425502
"UBR-CA",20260703,571800.000000,158.833333,81.714490,88.650816,92.824142
"UBR-CA",20260703,572100.000000,158.916667,83.418030,89.428061,96.011998
"UBR-CA",20260703,572400.000000,159.000000,86.960237,90.802535,96.353312
"UBR-CA",20260703,572700.000000,159.083333,89.125278,91.131134,96.294119
"UBR-CA",20260703,573000.000000,159.166667,86.830996,92.399199,100.127540
"UBR-CA",20260703,573300.000000,159.250000,82.418563,92.180786,101.877766
"UBR-CA",20260703,573600.000000,159.333333,83.192318,92.547204,101.586606
"UBR-CA",20260703,573900.000000,159.416667,84.342179,93.666287,101.393422
"UBR-CA",20260703,574200.000000,159.500000,87.028758,94.622581,99.067440
"UBR-CA",20260703,574500.000000,159.583333,85.788738,94.872237,100.147765
"UBR-CA",20260703,574800.000000,159.666667,82.778230,93.873349,99.797755
"UBR-CA",20260703,575100.000000,159.750000,86.778230,94.343180,98.332055
"UBR-CA",20260703,575400.000000,159.833333,90.778230,94.353813,99.423349
"UBR-CA",20260703,575700.000000,159.916667,90.979359,94.634238,100.142785
"UBR-CA",20260703,576000.000000,160.000000,89.323196,95.530874,98.965254
"UBR-CA",20260703,576300.000000,160.083333,92.893024,97.274850,99.583012
"UBR-CA",20260703,576600.000000,160.166667,92.248778,97.606532,99.891309
"UBR-CA",20260703,576900.000000,160.250000,92.900356,99.588365,103.891309
"UBR-CA",20260703,577200.000000,160.333333,95.615997,102.456967,105.515383
"UBR-CA",20260703,577500.000000,160.416667,97.224201,104.176377,106.718154
"UBR-CA",20260703,577800.000000,160.500000,101.142818,106.156358,110.130248
"UBR-CA",20260703,578100.000000,160.583333,103.587770,108.627255,112.962947
"UBR-CA",20260703,578400.000000,160.666667,105.136918,110.140938,113.472929
"UBR-CA",20260703,578700.000000,160.750000,106.259813,111.287797,114.307303
"UBR-CA",20260703,579000.000000,160.833333,108.024303,112.948101,116.084985
"UBR-CA",20260703,579300.000000,160.916667,110.434664,115.653509,119.869222
"UBR-CA",20260703,579600.000000,161.000000,112.442692,116.673994,123.082882
"UBR-CA",20260703,579900.000000,161.083333,113.806315,118.315262,125.606283
"UBR-CA",20260703,580200.000000,161.166667,115.025301,119.895864,125.871631
"UBR-CA",20260703,580500.000000,161.250000,114.075949,121.955727,128.466468
"UBR-CA",20260703,580800.000000,161.333333,112.995206,123.169425,127.700651
"UBR-CA",20260703,581100.000000,161.416667,116.635602,125.363489,129.258555
"UBR-CA",20260703,581400.000000,161.500000,116.636491,126.663277,132.869211
"UBR-CA",20260703,581700.000000,161.583333,118.894448,129.355529,136.869211
"UBR-CA",20260703,582000.000000,161.666667,122.894448,131.164363,134.896613
"UBR-CA",20260703,582300.000000,161.750000,125.036747,132.728524,135.600653
"UBR-CA",20260703,582600.000000,161.833333,121.945205,132.369786,137.286801
"UBR-CA",20260703,582900.000000,161.916667,119.246735,133.087470,139.642243
"UBR-CA",20260703,583200.000000,162.000000,117.054214,134.495610,143.233879
"UBR-CA",20260703,583500.000000,162.083333,114.828069,134.950650,144.500545
"UBR-CA",20260703,583800.000000,162.166667,114.919323,135.698299,145.473290
"UBR-CA",20260703,584100.000000,162.250000,117.593809,138.521833,147.467553
"UBR-CA",20260703,584400.000000,162.333333,117.164613,139.350811,148.555496
"UBR-CA",20260703,584700.000000,162.416667,117.211217,140.240709,152.118214
"UBR-CA",20260703,585000.000000,162.500000,121.211217,141.268723,152.451409
"UBR-CA",20260703,585300.000000,162.583333,123.237221,142.947850,154.982435
"UBR-CA",20260703,585600.000000,162.666667,127.237221,143.669170,155.107342
"UBR-CA",20260703,585900.000000,162.750000,130.808325,145.025270,156.179211
"UBR-CA",20260703,586200.000000,162.833333,131.422551,147.777744,158.574881
"UBR-CA",20260703,586500.000000,162.916667,130.932557,149.338241,161.554153
"UBR-CA",20260703,586800.000000,163.000000,131.941884,151.068985,162.984116
"UBR-CA",20260703,587100.000000,163.083333,131.063722,152.257229,163.764957
"UBR-CA",20260703,587400.000000,163.166667,131.270995,153.919346,166.914081
"UBR-CA",20260703,587700.000000,163.250000,132.789236,155.895986,169.837847
"UBR-CA",20260703,588000.000000,163.333333,134.258462,157.556648,168.963511
"UBR-CA",20260703,588300.000000,163.416667,138.240503,160.372722,170.285196
"UBR-CA",20260703,588600.000000,163.500000,141.184658,162.514482,171.246581
"UBR-CA",20260703,588900.000000,163.583333,145.184658,164.806097,175.246581
"UBR-CA",20260703,589200.000000,163.666667,147.269995,166.820315,177.308274
"UBR-CA",20260703,589500.000000,163.750000,150.635709,170.056116,181.305966
"UBR-CA",20260703,589800.000000,163.833333,152.622440,172.903585,183.463766
"UBR-CA",20260703,590100.000000,163.916667,154.281530,175.301375,183.679203
"UBR-CA",20260703,590400.000000,164.000000,154.154118,175.980908,185.873481
"UBR-CA",20260703,590700.000000,164.083333,155.424086,177.566672,187.451185
"UBR-CA",20260703,591000.000000,164.166667,158.175711,178.891275,188.877230
"UBR-CA",20260703,591300.000000,164.250000,162.129828,180.479962,188.940310
"UBR-CA",20260703,591600.000000,164.333333,166.129828,181.972050,192.268625
"UBR-CA",20260703,591900.000000,164.416667,166.617929,183.408405,192.073982
"UBR-CA",20260703,592200.000000,164.500000,166.469894,184.346256,193.942088
"UBR-CA",20260703,592500.000000,164.583333,165.308847,185.706976,196.753938
"UBR-CA",20260703,592800.000000,164.666667,168.293153,186.108072,197.141696
"UBR-CA",20260703,593100.000000,164.750000,171.200668,187.081725,198.961727
"UBR-CA",20260703,593400.000000,164.833333,171.950608,186.865618,199.606466
"UBR-CA",20260703,593700.000000,164.916667,174.001808,187.824798,199.897972
"UBR-CA",20260703,594000.000000,165.000000,176.626495,188.458851,197.652141
"UBR-CA",20260703,594300.000000,165.083333,177.773249,188.268290,195.801612
"UBR-CA",20260703,594600.000000,165.166667,181.279324,190.009069,198.127289
"UBR-CA",20260703,594900.000000,165.250000,185.279324,191.607155,199.711729
"UBR-CA",20260703,595200.000000,165.333333,183.511814,191.546882,196.736696
"UBR-CA",20260703,595500.000000,165.416667,185.167050,191.235093,199.336405
"UBR-CA",20260703,595800.000000,165.500000,188.345543,191.346232,195.870361
"UBR-CA",20260703,596100.000000,165.583333,187.562802,191.943308,195.292475
"UBR-CA",20260703,596400.000000,165.666667,188.858477,191.824623,195.315331
"UBR-CA",20260703,596700.000000,165.750000,189.303325,192.137297,197.163977
"UBR-CA",20260703,597000.000000,165.833333,190.940157,193.530612,197.967331
"UBR-CA",20260703,597300.000000,165.916667,193.002529,196.069135,200.234813
"UBR-CA",20260703,597600.000000,166.000000,193.440650,198.112498,203.319973
"UBR-CA",20260703,597900.000000,166.083333,192.621484,198.549211,204.145213
"UBR-CA",20260703,598200.000000,166.166667,192.271990,198.586227,207.887224
"UBR-CA",20260703,598500.000000,166.250000,191.612966,198.653420,211.887224
"UBR-CA",20260703,598800.000000,166.333333,189.507684,199.556532,214.438988
"UBR-CA",20260703,599100.000000,166.416667,190.095520,200.113707,214.714855
"UBR-CA",20260703,599400.000000,166.500000,192.782193,198.700915,213.396327
"UBR-CA",20260703,599700.000000,166.583333,191.705353,197.338112,209.040341
"UBR-CA",20260703,600000.000000,166.666667,190.335768,196.304628,204.890423
"UBR-CA",20260703,600300.000000,166.750000,188.501585,195.323178,202.599484
"UBR-CA",20260703,600600.000000,166.833333,188.847543,195.279329,198.429055
"UBR-CA",20260703,600900.000000,166.916667,186.995372,197.039641,201.553935
"UBR-CA",20260703,601200.000000,167.000000,183.280528,197.550813,205.028652
"UBR-CA",20260703,601500.000000,167.083333,181.986871,197.576753,207.340397
"UBR-CA",20260703,601800.000000,167.166667,198.795643,201.639953,205.828144
"UBR-CA",20260703,602100.000000,167.250000,191.958571,198.683058,202.800837
"UBR-CA",20260703,602400.000000,167.333333,185.535428,196.727544,205.253368
"UBR-CA",20260703,602700.000000,167.416667,180.843840,194.111052,203.784428
"UBR-CA",20260703,603000.000000,167.500000,175.555589,190.223393,199.816692
"UBR-CA",20260703,603300.000000,167.583333,168.226348,185.106182,194.686951
"UBR-CA",20260703,603600.000000,167.666667,164.727485,180.909135,189.086111
"UBR-CA",20260703,603900.000000,167.750000,161.345497,176.034673,184.136299
"UBR-CA",20260703,604200.000000,167.833333,154.745565,171.262975,182.406412
"UBR-CA",20260703,604500.000000,167.916667,154.300550,167.493264,177.025123
"UBR-CA",20260703,604800.000000,168.000000,155.747590,165.961868,173.476948
"UBR-CA",20260703,605100.000000,168.083333,159.747590,164.801496,170.450661
"UBR-CA",20260703,605400.000000,168.166667,158.792235,163.722729,171.794431
"UBR-CA",20260703,605700.000000,168.250000,156.164771,161.537986,170.474240
"UBR-CA",20260703,606000.000000,168.333333,149.181457,157.823174,167.332276
"UBR-CA",20260703,606300.000000,168.416667,146.975593,153.360746,160.690686
"UBR-CA",20260703,606600.000000,168.500000,146.832367,150.359366,157.330214
"UBR-CA",20260703,606900.000000,168.583333,144.686520,147.728274,152.064867
"UBR-CA",20260703,607200.000000,168.666667,138.472214,144.452625,150.320362
"UBR-CA",20260703,607500.000000,168.750000,132.338692,142.282441,150.671707
"UBR-CA",20260703,607800.000000,168.833333,132.391765,140.946560,148.270708
"UBR-CA",20260703,608100.000000,168.916667,134.227273,140.564570,145.549267
"UBR-CA",20260703,608400.000000,169.000000,135.745066,141.133265,144.962812
"UBR-CA",20260703,608700.000000,169.083333,132.049525,138.585761,144.031677
"UBR-CA",20260703,609000.000000,169.166667,126.485963,134.286534,140.394711
"UBR-CA",20260703,609300.000000,169.250000,123.368427,130.350356,136.245865
"UBR-CA",20260703,609600.000000,169.333333,120.848625,125.112366,129.320950
"UBR-CA",20260703,609900.000000,169.416667,115.653033,120.097977,126.538668
"UBR-CA",20260703,610200.000000,169.500000,109.309140,114.141360,121.775790
"UBR-CA",20260703,610500.000000,169.583333,106.056694,110.653065,117.258601
"UBR-CA",20260703,610800.000000,169.666667,105.637561,109.677689,115.751660
"UBR-CA",20260703,611100.000000,169.750000,104.190282,106.868633,108.898454
"UBR-CA",20260703,611400.000000,169.833333,101.557616,103.840170,106.730149
"UBR-CA",20260703,611700.000000,169.916667,101.145744,101.940133,103.000603
"UBR-CA",20260703,612000.000000,170.000000,95.980542,97.438391,99.279499
"UBR-CA",20260703,612300.000000,170.083333,90.059159,92.858285,94.507390
"UBR-CA",20260703,612600.000000,170.166667,87.197681,89.337852,92.543299
"UBR-CA",20260703,612900.000000,170.250000,77.894996,84.004478,88.208798
"UBR-CA",20260703,613200.000000,170.333333,66.923529,78.555956,86.697184
"UBR-CA",20260703,613500.000000,170.416667,67.224237,74.508924,78.631268
"UBR-CA",20260703,613800.000000,170.500000,65.629481,70.161317,73.457024
"UBR-CA",20260703,614100.000000,170.583333,60.757551,65.690287,68.487629
"UBR-CA",20260703,614400.000000,170.666667,61.772407,65.073360,67.339457
"UBR-CA",20260703,614700.000000,170.750000,60.102650,61.913491,64.640044
"UBR-CA",20260703,615000.000000,170.833333,56.668608,59.335045,63.120284
"UBR-CA",20260703,615300.000000,170.916667,52.871972,57.092704,61.816626
"UBR-CA",20260703,615600.000000,171.000000,47.966935,54.850298,60.603653
"UBR-CA",20260703,615900.000000,171.083333,49.143457,52.424299,55.148999
"UBR-CA",20260703,616200.000000,171.166667,47.351790,48.004475,48.540464
"UBR-CA",20260703,616500.000000,171.250000,42.412496,44.262551,47.736345
"UBR-CA",20260703,616800.000000,171.333333,36.589791,40.400920,47.371393
"UBR-CA",20260703,617100.000000,171.416667,32.043498,37.417995,47.921039
"UBR-CA",20260703,617400.000000,171.500000,28.748007,34.706743,42.397667
"UBR-CA",20260703,617700.000000,171.583333,29.554998,33.135698,37.712836
"UBR-CA",20260703,618000.000000,171.666667,24.849965,30.852639,35.510612
"UBR-CA",20260703,618300.000000,171.750000,22.475895,28.240240,31.158079
"UBR-CA",20260703,618600.000000,171.833333,22.747549,26.418753,28.286971
"UBR-CA",20260703,618900.000000,171.916667,24.324556,25.272925,26.706340
"UBR-CA",20260703,619200.000000,172.000000,21.060141,22.886743,24.942302
"UBR-CA",20260703,619500.000000,172.083333,17.008211,19.320907,20.649974
"UBR-CA",20260703,619800.000000,172.166667,11.073676,14.260510,16.784799
"UBR-CA",20260703,620100.000000,172.250000,9.788320,22.833192,52.000000
"UBR-CA",20260703,620400.000000,172.333333,12.150391,23.831394,48.689398
"UBR-CA",20260703,620700.000000,172.416667,14.707121,25.096879,36.853001
"UBR-CA",20260703,621000.000000,172.500000,18.707121,23.155719,31.652617
"UBR-CA",20260703,621300.000000,172.583333,14.903826,20.144881,24.103815
"UBR-CA",20260703,621600.000000,172.666667,14.184691,26.457675,52.000000
"UBR-CA",20260703,621900.000000,172.750000,16.772398,27.997772,56.000000
"UBR-CA",20260703,622200.000000,172.833333,19.791104,29.875450,53.941310
"UBR-CA",20260703,622500.000000,172.916667,23.744548,31.106599,49.306048
"UBR-CA",20260703,622800.000000,173.000000,24.879869,29.800895,39.015058
"UBR-CA",20260703,623100.000000,173.083333,23.659836,27.428454,31.791104
"UBR-CA",20260703,623400.000000,173.166667,22.784755,28.171627,33.546644
"UBR-CA",20260703,623700.000000,173.250000,26.760295,30.624693,35.207850
"UBR-CA",20260703,624000.000000,173.333333,26.204638,31.365736,36.887734
"UBR-CA",20260703,624300.000000,173.416667,28.618078,32.930905,37.282552
"UBR-CA",20260703,624600.000000,173.500000,32.010021,33.608975,36.732353
"UBR-CA",20260703,624900.000000,173.583333,28.463361,33.594263,37.059239
"UBR-CA",20260703,625200.000000,173.666667,29.067735,36.103828,40.584345
"UBR-CA",20260703,625500.000000,173.750000,32.716996,38.114439,42.422731
"UBR-CA",20260703,625800.000000,173.833333,35.207830,39.597841,42.347398
"UBR-CA",20260703,626100.000000,173.916667,35.294391,40.522673,43.958404
"UBR-CA",20260703,626400.000000,174.000000,37.020491,42.292240,47.958404
"UBR-CA",20260703,626700.000000,174.083333,38.449037,43.023720,50.751867
"UBR-CA",20260703,627000.000000,174.166667,33.066776,41.781104,49.660720
"UBR-CA",20260703,627300.000000,174.250000,32.971574,40.786143,46.807767
"UBR-CA",20260703,627600.000000,174.333333,32.568046,39.557352,50.807767
"UBR-CA",20260703,627900.000000,174.416667,35.172084,40.267872,52.668178
"UBR-CA",20260703,628200.000000,174.500000,34.430384,42.002023,54.717650
"UBR-CA",20260703,628500.000000,174.583333,36.001737,44.055684,55.090318
"UBR-CA",20260703,628800.000000,174.666667,39.909694,46.979865,59.090318
"UBR-CA",20260703,629100.000000,174.750000,39.986375,48.200452,57.108205
"UBR-CA",20260703,629400.000000,174.833333,39.930444,48.940679,57.176303
"UBR-CA",20260703,629700.000000,174.916667,38.133178,49.259793,59.043101
"UBR-CA",20260703,630000.000000,175.000000,40.241318,49.609130,60.675588
"UBR-CA",20260703,630300.000000,175.083333,43.609398,50.564227,58.149485
"UBR-CA",20260703,630600.000000,175.166667,46.692519,52.274671,59.011505
"UBR-CA",20260703,630900.000000,175.250000,45.635797,52.753612,59.157181
"UBR-CA",20260703,631200.000000,175.333333,49.019672,54.267941,58.689527
"UBR-CA",20260703,631500.000000,175.416667,53.019672,56.271561,58.803534
"UBR-CA",20260703,631800.000000,175.500000,53.159796,57.407109,60.804780
"UBR-CA",20260703,632100.000000,175.583333,53.467697,58.494644,62.804250
"UBR-CA",20260703,632400.000000,175.666667,56.600392,59.120515,61.994519
"UBR-CA",20260703,632700.000000,175.750000,56.780269,61.451017,64.720595
"UBR-CA",20260703,633000.000000,175.833333,56.940453,62.882040,66.479422
"UBR-CA",20260703,633300.000000,175.916667,60.940453,65.005993,67.674874
"UBR-CA",20260703,633600.000000,176.000000,61.589589,65.987303,70.035386
"UBR-CA",20260703,633900.000000,176.083333,60.875498,67.035629,73.386910
"UBR-CA",20260703,634200.000000,176.166667,63.729467,69.930298,75.813922
"UBR-CA",20260703,634500.000000,176.250000,66.767199,72.556792,79.140877
"UBR-CA",20260703,634800.000000,176.333333,66.921175,74.275513,81.813876
"UBR-CA",20260703,635100.000000,176.416667,67.340950,76.774290,84.255492
"UBR-CA",20260703,635400.000000,176.500000,69.889455,78.146015,84.013614
"UBR-CA",20260703,635700.000000,176.583333,71.946641,77.638372,84.863249
"UBR-CA",20260703,636000.000000,176.666667,73.890060,78.368285,84.218900
"UBR-CA",20260703,636300.000000,176.750000,75.431911,80.080945,84.045960
"UBR-CA",20260703,636600.000000,176.833333,74.392835,81.302364,87.194142
"UBR-CA",20260703,636900.000000,176.916667,70.485677,81.305057,90.272560
"UBR-CA",20260703,637200.000000,177.000000,73.715032,82.328586,86.977562
"UBR-CA",20260703,637500.000000,177.083333,76.940498,83.207702,87.809070
"UBR-CA",20260703,637800.000000,177.166667,79.694163,84.026631,89.796913
"UBR-CA",20260703,638100.000000,177.250000,75.653533,83.847317,91.438566
"UBR-CA",20260703,638400.000000,177.333333,74.789886,84.240231,92.593461
"UBR-CA",20260703,638700.000000,177.416667,74.871368,84.912901,91.533331
"UBR-CA",20260703,639000.000000,177.500000,77.115059,85.558768,90.620344
"UBR-CA",20260703,639300.000000,177.583333,81.115059,86.648056,92.184151
"UBR-CA",20260703,639600.000000,177.666667,82.495004,86.950180,91.166528
"UBR-CA",20260703,639900.000000,177.750000,84.737243,88.282357,91.496014
"UBR-CA",20260703,640200.000000,177.833333,82.814987,89.060546,91.683277
"UBR-CA",20260703,640500.000000,177.916667,82.703625,89.843998,94.324506
"UBR-CA",20260703,640800.000000,178.000000,83.317172,90.424392,94.732807
"UBR-CA",20260703,641100.000000,178.083333,86.342378,91.481865,96.228972
"UBR-CA",20260703,641400.000000,178.166667,85.008360,92.812577,97.541409
"UBR-CA",20260703,641700.000000,178.250000,82.541373,93.573546,100.686400
"UBR-CA",20260703,642000.000000,178.333333,86.348886,95.169169,98.635635
"UBR-CA",20260703,642300.000000,178.416667,89.130339,98.376108,102.635635
"UBR-CA",20260703,642600.000000,178.500000,93.130339,101.508538,106.635635
"UBR-CA",20260703,642900.000000,178.583333,96.682282,103.997763,109.333959
"UBR-CA",20260703,643200.000000,178.666667,99.871879,105.780678,111.390378
"UBR-CA",20260703,643500.000000,178.750000,98.114787,105.662710,111.902100
"UBR-CA",20260703,643800.000000,178.833333,99.825292,106.754978,115.713191
"UBR-CA",20260703,644100.000000,178.916667,101.002381,108.471926,119.713191
"UBR-CA",20260703,644400.000000,179.000000,101.932351,111.160732,123.000076
"UBR-CA",20260703,644700.000000,179.083333,102.454030,111.953817,124.378207
"UBR-CA",20260703,645000.000000,179.166667,102.426406,112.672050,122.292384
"UBR-CA",20260703,645300.000000,179.250000,106.426406,115.082755,122.287331
"UBR-CA",20260703,645600.000000,179.333333,108.637195,117.027787,124.900620
"UBR-CA",20260703,645900.000000,179.416667,111.118570,118.319134,126.367603
"UBR-CA",20260703,646200.000000,179.500000,108.240585,118.096672,129.153737
"UBR-CA",20260703,646500.000000,179.583333,107.528276,118.889546,130.197711
"UBR-CA",20260703,646800.000000,179.666667,109.582903,119.351522,129.003324
"UBR-CA",20260703,647100.000000,179.750000,113.522259,120.065910,128.051859
"UBR-CA",20260703,647400.000000,179.833333,117.000632,121.991300,129.326326
"UBR-CA",20260703,647700.000000,179.916667,117.885096,124.060450,133.326326
"UBR-CA",20260703,648000.000000,180.000000,118.210711,125.877848,136.414268
"UBR-CA",20260703,648300.000000,180.083333,117.031360,126.238826,137.756484
"UBR-CA",20260703,648600.000000,180.166667,119.112317,127.859509,137.932861
"UBR-CA",20260703,648900.000000,180.250000,120.626285,129.584705,141.494651
"UBR-CA",20260703,649200.000000,180.333333,122.945548,132.352142,143.154390
"UBR-CA",20260703,649500.000000,180.416667,123.139536,134.105045,145.778812
"UBR-CA",20260703,649800.000000,180.500000,122.271126,135.023620,146.957448
"UBR-CA",20260703,650100.000000,180.583333,123.262691,135.391115,147.090508
"UBR-CA",20260703,650400.000000,180.666667,122.455601,136.052178,147.333653
"UBR-CA",20260703,650700.000000,180.750000,121.747296,136.533251,147.441012
"UBR-CA",20260703,651000.000000,180.833333,124.835681,138.174114,149.989742
"UBR-CA",20260703,651300.000000,180.916667,126.969991,139.269346,148.321536
"UBR-CA",20260703,651600.000000,181.000000,129.857004,140.349304,149.276544
"UBR-CA",20260703,651900.000000,181.083333,131.441064,142.297398,151.567950
"UBR-CA",20260703,652200.000000,181.166667,133.486880,144.165093,154.134758
"UBR-CA",20260703,652500.000000,181.250000,132.357214,143.955940,153.705036
"UBR-CA",20260703,652800.000000,181.333333,131.864001,144.063481,154.282638
"UBR-CA",20260703,653100.000000,181.416667,131.271661,144.871503,156.939732
"UBR-CA",20260703,653400.000000,181.500000,131.262235,145.740898,158.658325
"UBR-CA",20260703,653700.000000,181.583333,132.091573,146.069386,160.350889
"UBR-CA",20260703,654000.000000,181.666667,133.703679,147.326728,160.530912
